PersonId,NumOrgs,NumPrivateOrgs,NumProjects,TotalMoney,PrivateMoney
386F222A-434A-478D-B196-6E7BF4119184,15,8.875638846897001,5,0.124952964E7,144722.76045224364
38710790-0D34-4782-A1C8-786C7E2E79A4,2,0.775590387003,1,0.283083284E6,109778.33689582007
3871AED6-39DF-4B1D-8838-20F8686139E9,19,12.131787200728997,3,0.1353612628E8,2581433.4010965237
38783F9A-8B38-4165-94C3-B1EEA1DF75F0,2,0.667778331928,2,0.6310118E5,10534.400180772118
387A5D0F-1286-40CD-A8BA-A6C54B05E779,2,1.08551907674,1,0.230851E6,125296.58219225287
387FB3A6-5BE2-4D33-B7B7-2917D2C2534F,2,0.874570679733,1,0.5E6,218642.66993325
38834FEA-6DEB-41AE-A1CC-214BA1CAE6B3,2,0.89521333729,1,0.727227E4,3255.1165481869743
38858441-FF14-4D8A-8565-0E73673F9F9D,6,2.413905024945,2,0.7029953762E7,1690454.9513318005
3886AF44-6D5B-4C44-8AF6-4CCE6363F28C,2,0.41856633222500006,2,0.382930408E6,40070.44409349571
38891921-643A-43B1-836E-F54CD3965E03,2,0.570876127361,1,0.26046135E6,74345.583407609
3889253F-D827-4A8C-96EE-CC70551BDD39,39,21.070353590173003,2,0.3950032876E7,2014384.4783906124
3894477B-B40F-4013-BA9C-150868039129,2,1.552749760332,1,0.37178882E6,288647.50057455857
38946D46-EE8E-49C1-97D7-78678AABA188,2,0.874570679733,1,0.7670162E5,33540.49397001113
389496C5-6469-45CB-8534-B66E4C02418F,27,16.824151912688,11,0.9947301802E7,724514.8899042852
38964EFB-0367-4823-818F-2F9DEE7C4751,13,7.196497550662,1,0.695183E6,384837.13513552776
38983ED9-5EE9-4E41-823A-21B72396C738,2,0.581885942438,1,0.748644E6,217812.709745277
389A3135-6CF2-41C4-B4FD-FD3CE0D400C9,82,49.200662019144964,18,0.22199885414E8,1366766.6828473704
389AFFA9-1183-4D9E-A67C-FC3F7F7DC217,4,2.026091864683,3,0.114342263E7,182568.19879200493
389BCB0F-5C2C-46AC-A259-007BE7410929,2,0.775590387003,1,0.21571E5,8365.130119020856
38A1C3CA-0789-4B59-85A7-41260AE339CF,5,2.5133764870979998,1,0.644544816E6,323996.7570830613
38A33D40-AB0E-4139-9D67-DFF59D7BAA65,2,0.723275427664,1,0.1484E4,536.6703673266879
38A4517D-F58E-420C-B614-6D2AFA93A575,3,1.0365631034490002,1,0.297763192E6,102883.44613080016
38A846D4-04AD-497B-860C-913B52E4B742,10,4.865607055227,2,0.257678473E7,782944.8510079321
38A9776D-23FA-4CCE-B4DA-E300745218FE,3,1.327594920286,1,0.361902E6,160153.08561378132
38AC95A0-B8D6-4739-8F78-842F2DFCBEAB,37,19.671519093302994,9,0.2674098578E7,184112.95974561616
38B1F18F-D253-4B12-A8BD-67FC367B51CA,6,2.2163055375489997,3,0.920390822E6,82831.27977815714
38B289EF-CABF-45B0-9B8E-80A7270D197C,2,0.9012993648509999,1,0.42178748E7,1900783.939130519
38B35219-0EFB-468B-969C-8F504FED5508,3,0.931180774006,2,0.193943391E7,340650.7685730759
38B60524-D045-4718-A103-0A684BB14643,4,1.27404605582,1,0.250158E6,79678.20330795489
38B7B0F5-C048-4BA8-85DB-58B96DBD0D5B,4,1.8138157772230001,1,0.49470512E5,22432.59879322494
38B7BC2A-3FB6-451D-95D8-DC091E3DB3A6,3,1.401056720366,2,0.64242594E6,142720.08311488893
38B82957-9266-4735-9725-1F41FB61A0E2,4,1.8246906502290001,2,0.31445022E6,69050.57735576897
38BBB27A-C1CA-4D81-931A-A6A9C7F0504D,2,0.72758549447,1,0.14013E5,5097.827767004055
38BBC0FC-8B7A-4F71-8741-BB5D97E5ECCE,11,5.988671270240999,7,0.482465247E7,309156.31378173945
38BD2976-8BEF-4B56-B337-312C4E577213,3,1.1569443813790001,1,0.26690364E6,102930.88888920112
38C117FA-648B-41F7-9D2A-3FD9DB1BF2ED,29,19.027714005304002,3,0.268823577E7,717406.1734933403
38C2C006-28C0-4291-B633-562D33234BFC,2,1.060591664981,1,0.22829607E6,121064.45449495947
38C2C0BF-2D1A-4A1F-BAB0-5B985206131F,2,0.9012993648509999,1,0.6583526E5,29668.639011400217
38C3C443-A400-4B5C-B8B8-3C15FA8C266B,2,0.536899418278,7,0.4433395372E7,170020.52830165552
38C419E4-EC47-4C1A-B7A4-ACA3A76F0871,4,1.317472664361,2,0.70983522E6,110245.4151797299
38C61F68-6CDF-416A-A1DA-A0B407ABDD08,3,1.76280382205,5,0.1618300695E7,202477.38602474285
38C6881D-BA4F-401F-8C85-A0AFED6D16C0,2,0.877586932402,2,0.68349458E6,149956.47794389835
38C6943F-07FE-4041-BDB8-7ECA705AC55B,3,1.51463570277,1,0.97376032E5,49163.071553758
38C77FEF-2166-48D7-BC6A-AC317198D243,2,0.548954909354,1,0.5312003E5,14580.250626765881
38C8824A-EADD-4D97-83EF-A95EE8D6D304,2,0.877586932402,1,0.35234743E6,154607.75011671422
38CC4A39-A6C5-4D05-AB0B-7059D5AEF844,2,0.774131903613,1,0.9987625E5,38658.69576911395
38D1B47C-E5AE-4075-9E9F-87984334378F,2,0.874570679733,1,0.920055E6,402326.56337087264
38D22FDB-6F1F-49DE-844A-D9CB52F20543,2,0.52109738623,1,0.9633216E5,25099.21839294508
38D3D2F5-1B35-4CA4-AA50-69967F931069,37,17.994983745523996,6,0.4377734364E7,504962.2830240551
38D4E0D6-87F5-4F94-9E67-7E003D530D85,4,1.885841327703,2,0.4332911E7,1105398.9400576185
38D55D11-0D2A-4200-BBA9-376EF4F99F7A,22,11.546136697309997,4,0.553905848336E7,505654.9169506788
38D730F2-23D3-43FF-98B8-53FFDC526287,2,0.775590387003,1,0.14013E5,5434.174046536519
38D8DB13-F1DB-498D-90BE-0C6112D08FC7,2,0.623370768763,1,0.50085302E5,15610.856605733512
38DAFE2D-2D82-4EC8-90AB-4A4EDE0BE7E5,2,0.8208380724640001,3,0.121783473E7,166607.518725486
38DBF5DE-427C-4943-AD5D-21DA22261F0E,5,2.6145427231,3,0.100785289E7,163292.60930986932
38DD21D0-97EE-4180-A444-FF579BF141B6,2,1.24,1,0.23556907E7,1460528.2340000002
38DE16A4-85AD-48D3-B536-371017E3235D,2,0.775590387003,4,0.3842626E6,37253.79733059737
38DE3AEF-5618-4F3F-BC40-C1A0D9045F18,4,1.354474385409,5,0.890348382E6,41596.845439148194
38E056B2-41FF-485F-8A87-6DE126EAB144,47,24.477501816915996,7,0.6143988614E7,1490438.4801504076
38E142D0-8A1A-4BD3-824C-AB464B34A5B6,2,0.69105316785,2,0.100491E6,17361.15597260359
38E1AF13-0FA9-436A-8319-A2709D48D49D,5,1.150653648846,2,0.184874281E7,294034.4843951388
38E262EC-252B-4701-90AB-52E01EB6AA30,5,2.29333438826,2,0.357119E6,78239.58170395058
38E55D82-817C-4FF4-B764-03D5953784DB,3,1.8064872033450001,2,0.4387992E6,133092.58045475293
38E5FB3A-E6F3-45F0-886C-361F145319E2,3,1.521299364851,11,0.14114394684E8,553572.2970585013
38E666D8-206C-4A09-AEF7-3F442B498A32,4,1.676889751854,2,0.28783587E6,63053.59571665792
38E66CAA-68FB-4CA8-A1F3-68F787FBDA54,2,1.24,1,0.8051987E5,49922.3194
38E6E376-84C1-4F41-8366-9CFA98B922A7,2,0.47516658656,1,0.483371E6,114840.87405604687
38E73293-E5C7-4B44-991E-AD7D4563A348,2,0.943039253573,1,0.37516486E6,176897.59477060952
38E7D9DC-E2D5-40BF-8575-9301AB44C0DE,2,0.694659978951,2,0.728602E6,126532.66249591412
38E84E83-A733-4B87-87D9-0A83507089CC,2,1.036891190395,2,0.41290072E6,114021.9275792921
38E84F36-4EB8-4547-9D28-E29BD9365579,5,1.539302426202,1,0.62864642E5,19353.53919058403
38EB1A35-B118-4A09-8A62-AD8C980949A9,20,8.610688859209002,1,0.703951328E6,303075.29287174914
38EF95DE-58E0-4217-98A1-669E08B915B5,2,0.6323286937329999,1,0.2708682E6,85638.86753990449
38F1A759-B1BA-4EA9-8120-B0953FE3A86A,2,0.9012993648509999,2,0.5153279E5,11611.61772399999
38F63FEB-2D90-4817-B9D3-ADE05F0B9A25,2,0.8519980438170001,1,0.99285E5,42295.31289018543
38F74275-389F-491C-B645-92240326FA8B,2,0.654864268235,1,0.1333085E7,436494.8665100275
38FA752F-385A-4532-A9B5-B1F9A76E2FB8,3,1.258934779918,1,0.1809572E5,7593.777091885917
38FD257A-CFA0-4B2C-B343-46FCE72B6A43,2,0.548954909354,1,0.384978016E6,105667.78593828139
38FE0DF4-C303-40DE-B523-7FAD3E4424F6,4,1.527073573223,2,0.24683574E6,48360.81342995058
38FF1E5E-E376-4496-A26E-1CA93A5C75D7,3,1.14109738623,1,0.572578954E6,217789.44927323583
39015A0E-6BB2-4CCB-B99B-E7A053A04D9A,7,2.7803322299919997,4,0.291675342E7,228641.11076622416
3902C4F7-4FD8-42B5-A85A-60D7B0548FA6,2,0.770002887727,1,0.2686058E6,103413.6208301105
39050727-49E8-428C-ADF4-643B15FE4DDE,2,0.576697703415,1,0.25173013E6,72586.0939256797
390584FB-A1F3-4D36-87D2-12227AB8E362,6,3.0722040652039997,2,0.59897675E6,154810.38742990413
39067EE5-BEC8-43B8-A7EA-5EAD1A56933C,18,11.722646243281,11,0.9946385748E7,1052136.4626828728
39097178-415A-4874-8892-B840BA16A0AB,3,1.791686322775,4,0.790828394E6,115869.54193855268
390A68C8-9D48-4D87-BF31-AD53C63B0C28,2,0.9501199704959999,1,0.2566732296E7,1219351.8066733251
390D96F7-5924-476A-B7E3-E87694AA1FE0,5,1.805751453739,2,0.22695479E6,46603.192357560634
390F49E2-0B29-48BC-AC64-D23E4AA95C96,3,1.133637425399,1,0.19299035E6,72927.0278336173
390FAFB0-7AF4-4FAC-93A7-0A3357ECC191,3,1.223697516681,2,0.43168E6,88040.95733347569
3910165C-36AF-4B9F-A7B2-E1CE027BF4F0,2,0.621783099713,1,0.42288288E5,13147.071397098032
391164D2-B04C-4561-BE9A-0D9A4A7EFBB7,3,1.979006301024,3,0.1162959018E7,205854.60174559505
39123740-2BCE-4E61-B98D-513C8AA00527,2,1.159069591948,1,0.356132E6,206390.8859598126
39124EB0-CC79-45AA-9622-3A771B96E37B,3,1.3151290946160001,1,0.122469712E6,53687.827153480765
3913D162-5059-402E-99DE-BBA90D3B5599,2,0.889188793882,1,0.15438799E6,68640.03530898313
39154DAF-73BE-4D5E-9A10-ED7E19584E89,3,1.315231298995,1,0.8240761E6,361283.5598245778
3915D388-9353-4CBD-BFFB-7330045AB714,2,0.9012993648509999,2,0.91542608E6,180430.2865573469
3916A1F3-AC27-4556-9BC4-2081705D9F15,4,1.8246906502290001,2,0.31445022E6,69050.57735576897
3917DABB-52E8-4AA0-B42D-12052866379A,2,0.877586932402,1,0.1613447E5,7079.700016616049
3918BFC7-6CA0-44C3-9B54-04756BA5EECD,3,0.835769531957,1,0.194424E6,54164.551827069256
3918F1AA-7A9E-41F9-8D0E-FF7BB8441905,2,0.9012993648509999,2,0.409582E6,80728.52548480076
391A7830-6D0C-4823-BCE1-1F743251660F,4,1.9378571372879998,1,0.67679693E6,327883.94032377674
3920F96F-93D1-477F-B694-5A57FD3044A6,3,0.9524278170210001,2,0.1594014E7,282528.39998894336
3921C0AD-8D32-4549-90CE-C11103AD92D7,2,0.775590387003,1,0.7910901E5,30678.093840662095
39253A01-3980-4491-BECD-85A14C8A9302,5,0.885337493234,1,0.332133E6,58809.959528057625
392645CC-374A-4514-BB0C-3EAF46257240,39,19.393864989559,19,0.143392019364E8,465286.44546260784
3926464C-CFB3-400B-B414-02EEAAE99B42,4,2.141299364851,3,0.691287414E6,114303.54502395577
392774CC-1C31-4664-ABC1-023A546A90FE,61,39.05479079663301,3,0.1317406831E8,3609438.6826659944
3927A143-8C6B-4CA6-AF72-0EDE6FE961E0,8,3.3486133068890003,4,0.177761416E7,168559.60315233676
3929C77B-12E4-4E7A-AE7D-B73C352CB39C,2,0.874570679733,1,0.32537E5,14227.95310323631
392BB49E-1FD6-4E64-864F-2D30C29EEF98,2,0.775590387003,1,0.35477794E6,137581.17989236355
392DDFB1-EB7E-4766-911E-F2B86E0B9010,2,1.007380881178,1,0.63831E5,32151.064513236463
392E135A-92A3-4471-8010-548BD3464FEC,21,12.557912298729995,3,0.1363802E7,513937.9119827042
392FB833-BC7F-4839-B318-4CF52EECFCCB,3,1.5821671196790001,1,0.39913668E6,210500.3104512796
3930377A-E014-4990-958A-9E2675686E68,2,1.068950906215,1,0.505392364E6,270119.81274597056
39332FB6-4ADF-44F4-B4E1-41293B70642E,4,1.426049197417,7,0.2820476892E7,144132.3567185094
3935A659-FCF1-4028-AC19-9072CE73F5FA,1,0.947328182049,1,0.605E5,57313.3550139645
3935C0BF-6774-4347-9AA3-792DDEB15008,4,1.108640423823,2,0.374431E6,51889.38586111324
3936152D-B737-48B8-9CED-17B7FB8CB879,13,5.596213519591,5,0.713723368E6,64643.13864621718
3936904B-1233-4B39-A8D9-2A826FB01FF7,30,18.345706335580996,5,0.6389146208E7,1807295.15930412
3936DD7A-3204-4C48-81EB-2B35E747F7A7,2,0.775590387003,1,0.1769988E5,6863.92838955333
3939B96E-CBDF-46EF-B56A-E31C4AABA019,2,0.693378229934,1,0.36600247E6,126889.07240003596
393F7B74-4015-4215-9AE9-3500F76F14B5,2,0.877586932402,2,0.1385736E6,26217.521511967265
394401C1-C341-430C-94DD-E1A559D63B64,20,10.560770512147,4,0.556668248336E7,561170.545131209
3945FED2-640B-4AE5-9097-02C66212286C,5,2.3975553576240003,3,0.19977778786E7,254558.47293152692
3949F88D-5941-4935-94D5-1E89E72CCDF9,2,1.060591664981,1,0.19733E5,10464.327662535037
394B51FE-0DAC-44B5-A3D7-C590E0618CF5,2,1.24,1,0.32102E5,19903.24
394E23CF-29F8-479C-A45E-E0649F32C273,16,9.094578639525999,2,0.263504627E7,1288043.0395330794
39544557-F958-4B3A-8AE4-104628306856,2,1.24,1,0.15E4,930.0
39573F81-CE4A-4A38-977F-BE92E32B27E8,2,1.24,1,0.248894616E6,154314.66192
395A3499-A197-4C2A-A518-56362D0FC6BF,4,1.933378229934,1,0.1581459E6,76438.96005332985
395E1115-9822-4157-94EC-D4FE6B244B3B,2,0.775590387003,2,0.1640944E6,25466.92506700836
395E9211-AC16-48E3-AAE6-648709BA886A,4,1.72165460466,2,0.9468227E5,18041.199275073235
395FE10D-471F-420F-A385-A6090B0A0D74,4,1.5743892886620001,2,0.143E5,2585.7890914918503
3964AFE3-69AB-4877-9BBA-E3E8986BCE24,17,11.855967685921998,3,0.6814296062E7,2086688.3471715166
3969B67E-37C7-4FEF-B7EA-C000377C09A1,9,3.072642263872,1,0.253566E5,8656.862314232972
396CAA72-D8ED-4512-95A4-6F710064A553,2,0.9012993648509999,1,0.21948448E6,98910.611209326
3970B51F-49FA-4AEA-B7AD-444B0969D031,3,0.860510371835,1,0.2881313E5,8264.66573667673
3974FE13-33E1-43B0-89C3-2D2F89902F4E,2,1.093014814737,1,0.56484033E6,308689.42432546796
3977D081-EBCA-4F7A-B7C6-3727DD4B950B,6,2.57952363857,1,0.125242055E7,538441.4023593068
397EAFA5-FEAB-454D-9E32-4676EE90393F,4,1.495765414881,2,0.205536E6,35891.47142527791
397F239B-7FA3-4CC4-93BF-7A59CC513C26,2,0.5136374253989999,3,0.9492434618E7,812611.6129929767
397FDF2D-1FC3-4BEE-8183-1A007B35228A,2,1.24,2,0.44749868E6,138724.59079999998
3983E643-8CD4-4686-9A85-970673F38F8C,6,3.381299364851,5,0.100840544E7,111661.59674561955
3987B6D3-7FB4-497F-9814-F84FF29BA197,2,0.9501199704959999,1,0.15913362E5,7559.801516966083
39889C4A-64F6-42FE-BCC2-028FC8F2D00E,3,1.485098745626,2,0.705352336E6,178531.06120026036
398C26F3-1494-4977-BCD5-61016557ECD8,2,0.635879711008,1,0.1831957E5,5824.521438695413
398C5908-A63C-4E33-BDD8-3070331BB99C,3,0.742976190563,3,0.1541192754E7,131552.73329790952
398CDC3B-CC6B-4503-A2F7-39F63C97694F,4,2.328340147335,1,0.91149E5,53056.46902235948
398D56C3-DBA0-44D5-8FDC-78CAD3BAC815,12,5.2539078644620005,6,0.10112248112E8,689415.4804577167
398D67FA-6AC1-4C94-8AE1-DACCDE3F8601,3,1.424103186901,3,0.2004760492E7,358782.0242136366
39923C6B-CA18-4AD2-9696-5D29BB34B912,3,2.223334936875,2,0.867354E6,294910.9564223502
3992FFA4-CAE0-4870-A49D-449996149ABC,2,0.667778331928,2,0.36971524E6,61721.956563890046
39941D58-91E2-4881-BA07-68C5446EEDF9,8,3.50433605867,3,0.10554226E6,12693.468280874731
3996AD97-077E-4190-9F54-82C518C0AECA,2,1.1428038220499999,1,0.7980673E5,45601.71803465619
3996E880-BF59-4C46-BE86-F9777ED02DA4,10,4.560678923515,2,0.2199967E7,490748.3451532958
399719F9-9806-406C-AE30-6FA4E95BEFCD,5,2.3939949408239998,6,0.2520115746E7,174268.55005611232
399838FE-5BDA-4BE1-8A01-F130BB43B0E3,2,0.610415409215,1,0.10674469E6,32579.30181393916
39989FD8-8351-47E4-A230-01F638D4D012,3,1.494412870986,2,0.24504224E6,65082.07353946363
399C8807-0830-4FC4-A3BA-F46865A57B40,2,0.834169087919,1,0.2017846832E7,841612.7257048418
399D7786-7024-49DC-93DC-8C8699930C9C,5,1.931460431587,2,0.2481659E6,50369.70079729745
39A367CA-12EE-4913-85A1-7C27976C496B,4,2.020573246083,2,0.4737593E7,1564984.2723150651
39A566A2-5854-4F12-8955-78CE75433FD4,3,1.033177319405,3,0.627648916E6,81617.08157929884
39A7BF7E-30F0-4EE2-8DB6-F7F639E87F1B,5,2.7042022697220003,4,0.397166333E7,577697.3020948145
39A9F765-ABA7-43C4-87D2-18BDBE3ECBA5,16,6.089128672129002,2,0.777976E6,165703.3366572844
39AC0910-5B7A-4191-AB1E-DA68BE00D03F,1,0.827691938096,1,0.25E6,206922.984524
39B129AF-9912-46AA-A681-6D49CBCB57B6,4,2.015590387003,1,0.26872055E6,135407.63934253974
39B43667-E9F7-4EBD-BBBA-F5597C651C70,6,4.089107506112,2,0.30845106E6,95297.29334487864
39B5AEA0-3F67-4874-B2D1-5E0D5E40149D,2,1.046295555435,1,0.3046318852E7,1593674.9376427257
39B642AE-F25B-4F9E-92D6-A9FDAFBCA511,2,0.587034786353,1,0.5429618E5,15936.873213042016
39B9C669-F9A9-4254-8B81-DAD95D2A4347,8,3.96119631261,8,0.1432730238E7,60252.89840657852
39B9D4E3-63A4-44B4-B8EE-B5DF43865D63,2,0.6331105638360001,1,0.29978485E6,94898.47770649534
39B9F501-44E8-4BBE-9525-5AE2C7BF153A,2,0.5410827229690001,2,0.74166165E6,100325.07627592038
39BA5600-7FFB-49A0-843C-266141A12EE0,3,1.463498755167,2,0.279018E6,49085.8871338372
39BB2476-FDA3-4E4E-BD78-00B25F089A65,43,27.95228361849701,2,0.545383152E7,3044537.759176001
39BC9983-76B2-4481-ABC9-5843099FDC51,6,3.0528613391420003,4,0.1765594262E7,298414.48049706506
39BE5DDD-8E43-4EE8-97E8-14C3CD847524,4,1.776899418278,3,0.922365494E6,158396.5604394617
39C0D653-1E5A-4A5D-917A-53B26401FB40,6,2.722687026532,4,0.5912786162E7,549524.99882642
39C2993E-8D36-4720-A4AD-0D3E1589C18D,2,0.581885942438,1,0.6118716E5,17801.974130852348
39C6518F-73EA-4AAB-B9FE-6922A6970A0A,54,36.028990468839,1,0.486653739E7,3201702.1032078783
39CBAF12-640B-416D-8960-E1A49ABF1708,3,1.4975869324020001,1,0.396437E5,19789.962357355056
39D32EDD-D164-4726-A666-3C3250DB38FB,50,33.89681292610301,7,0.13471741496E8,2544657.9553708355
39D470DF-1211-48D5-BBB4-BCC0E72F85F3,4,1.438198783129,2,0.11201955486E7,204622.24333570423
39D5D1DD-49C8-4C8F-B7FC-E86F0CC63821,9,3.707402064203,10,0.1407735678E8,697819.1186563299
39D804AD-4778-4E99-9220-172FAC682299,2,0.889188793882,7,0.156110262E7,99151.06827170217
39D87531-C587-44A1-9DC2-D041B17C06FA,2,0.788272995428,2,0.32722951E6,64486.54651003417
39D96431-3650-4662-AA8D-7AB8D86BBF33,3,1.570119970496,1,0.44124422E6,230935.45389597685
39DBBFD9-3DB3-43A8-AFFA-94382E01CF04,2,0.775590387003,1,0.213955148E7,829707.7801930207
39DCA451-0646-487E-B577-609373D6EA12,1,0.947328182049,1,0.435E5,41208.775919131505
39DD545A-7BC7-4F5A-8DC4-1AA1ECFA28D4,2,0.775590387003,1,0.34039794E6,132004.68500981198
39DDCB99-3651-4B2D-9450-175D10C5DEDD,12,4.514954201978,5,0.325210531E7,506291.9737088716
39DE52E7-7361-4F71-8514-B53C3CD6BB72,4,3.120077942381,1,0.717631E6,559766.1634672049
39DEB972-F5A1-442B-A587-B36AE1750DAC,3,1.521299364851,1,0.77511E5,39305.81168965529
39DFA6B4-D72F-444C-AA98-5252BB924F6B,11,5.440621955159,10,0.5848513722E7,285396.5813357281
39E2032E-6D21-47C7-9942-E384B75FE049,4,2.280335254802,1,0.34227E5,19512.25869152701
39E3D801-CFE4-4457-A569-D64550AECB5C,1,0.932749760332,1,0.90026E5,83971.72992364863
39E5712D-1A15-488A-83C7-E18837924235,8,3.165292974973,3,0.1046804854E7,144443.53124261345
39E92240-8125-410B-B88C-BC78196E6482,2,1.08551907674,2,0.745450942E7,2023003.045787008
39EBC081-6EC4-4A28-9F39-DD0AE192B999,7,2.921112521489,1,0.477299E6,189468.8020325074
39ED9FC0-F3AE-4208-B61D-43FE62EAB49E,2,0.570876127361,1,0.31179168E5,8899.721341089009
39EE3945-CDA5-4319-8051-46B34D3B9AA0,12,4.5157983850739996,4,0.345681636E7,319955.94001909555
39EEFBC4-3441-41A3-BE79-0DBA4F037BA5,4,1.130840851792,2,0.2451136838E7,348373.2915697299
39F1A6B5-748D-4B32-8738-03E8C9C803FA,14,7.3987717429150015,4,0.1061312626E8,1368615.600346455
39F39CAB-FBD4-4427-A4DC-98C6BD95E831,2,0.9012993648509999,1,0.14552444E6,65580.54267114872
39F4B793-3341-4939-B420-4290CE5DBE90,3,1.30501148947,1,0.124502334E7,541589.9211194381
39F5E16D-3C47-4A68-92FD-24F35B993AAA,1,0.62,1,0.2E6,124000.0
39FD9298-6980-48BE-9E39-F42B3E4A1AC5,2,0.775590387003,1,0.7073333E5,27430.045394355457
39FF6152-D6C2-4504-96B4-ADA2F508219D,3,1.417125640015,1,0.838439E5,39605.78014961789
39FF90AC-9FA8-4BAB-B9D8-775E021E8C79,3,1.626127990266,1,0.40135294E6,217550.41656985017
3A02E677-2DEE-4D32-B026-9C0132155627,5,2.294939052508,4,0.100735884E7,65410.630696972665
3A07B3F4-EE17-4491-BADB-8C28B0667036,2,0.5136374253989999,3,0.476865098E7,408226.26866560295
3A0F8C51-078C-41EF-90EC-0435E176F68B,4,1.9977494506670002,2,0.20935534E6,51595.16775195424
3A10452F-D7E7-4C4C-8D4C-84C6DD9E7390,6,3.242414186622,5,0.1910128146E7,259767.1878321035
3A1197BB-CADD-471F-A100-B9E1C09242C5,22,10.844737466817001,6,0.711912726E6,102949.92834378046
3A138F39-F12F-4522-84DE-A13E155535B9,20,13.995703308382996,13,0.16902861108E8,1842521.577766962
3A14DA1F-F047-4B04-86DF-C5B92489219D,5,2.392164739104,1,0.173160163E7,828455.2722922021
3A17D71A-D2ED-4571-B5CF-89F06C14B777,12,8.227621645526,8,0.9977912482E7,822466.3254849975
3A196173-3A0A-4328-80D3-07FD1E47D191,6,2.261699317678,4,0.266707672E7,264676.9972019083
3A1A59C5-59F3-4EBF-9463-208215C8C3EC,5,2.7253505151120003,1,0.26487377E6,144374.7731018315
3A1AFE75-92FE-42AB-942D-E643A3709BBD,4,1.986818441591,2,0.926091014E6,225613.83058536713
3A1B04B4-2255-4C06-8D87-887DBB4EABEC,10,4.579424768004,2,0.44095725E6,106662.82530574208
3A1B9180-9C4D-4FE8-B990-1ED04D7B21B6,2,0.997638506958,1,0.794215E6,396169.733401824
3A1CA33A-4F4F-4575-AF76-6B73BB447F0B,52,31.96646067335201,3,0.1653302795E8,4166287.990696602
3A1D7B72-6217-48A2-BD04-431E8F06534E,2,0.877586932402,1,0.4704908E5,20644.828894768147
3A1E6E13-F3FF-493C-8A68-2B4AF91FB6D8,2,0.775590387003,2,0.743818684E6,115438.27631454072
3A22F535-410A-495F-932E-B3A7A9C2F417,2,0.877586932402,1,0.27293777E6,119763.31015547132
3A23B9F0-FAF0-40D2-A6A0-44DB6B328D44,2,0.7432596607040001,1,0.510562954E6,189740.42397903602
3A23D8E4-F4BB-43C2-A277-A043CDF45E2D,42,15.837021600855,8,0.12288421E8,664753.3497579392
3A243A4E-5EE2-4186-BA39-7D59BAA273DC,10,4.974406609903001,3,0.685241424E7,571418.7150862694
3A29E178-450F-4F4C-A39F-B81B277F1018,3,2.050246751101,2,0.46361E5,17666.738599247434
3A2D1CFF-D14D-409F-8B2F-D87FFE363AF2,27,15.956733049427992,6,0.2283475844963E8,3273584.999083854
3A2EBF3B-E30A-4516-A617-52C81CCCE953,33,17.817798396172996,2,0.801953047E7,2897356.964167983
3A3172EB-5BF8-463B-86A2-36FA406B90A6,2,1.24,1,0.33385299E6,206988.85379999998
3A37275F-174C-41B3-AD45-D20CEFC108A2,3,1.395590387003,1,0.14222488E5,6616.255844021841
3A37E01E-6A84-4A35-B3C8-1373CEA67EAF,5,3.825673938305,1,0.417355E6,319332.82930425665
3A381E7C-7F46-4729-AABE-C69A43943D2D,2,0.8161805322710001,1,0.80666E5,32919.00940808625
3A3A48A0-42D3-40F5-AF32-E5A9ED6A57E4,15,8.339338951865,4,0.439423577E7,1254968.022758674
3A3A6DD9-400B-4BC4-BAD7-E0A03F2DB60A,2,1.08551907674,2,0.519462E6,134284.23021383796
3A3CDD5A-A915-4937-A1F8-624FAA24EC4F,3,1.3327038918410001,6,0.701371333E7,501955.4866416823
3A3D8944-AFE3-43F4-9789-60B7BDF44976,2,1.093014814737,2,0.630625136E6,180045.03341892257
3A3FAEDF-5595-4AFD-8C0D-EECB93D31C14,2,0.877586932402,2,0.200525393E7,439946.1612789387
3A40C06F-D6B5-4F3D-B872-F97FD0F3E8E7,2,1.176531139823,1,0.295937218E6,174089.67620479382
3A420A00-1701-481B-84A0-D803FBD9B19E,4,2.189099377485,1,0.1751451E7,958525.0734488701
3A441D37-6853-4854-A2DF-CB1E8E4A837D,7,3.5388852291610005,1,0.225028223E7,1137641.5064557823
3A441E8A-B7D0-49B3-90E9-1D76992A8B20,3,1.497586932402,1,0.311648242E7,1555734.449084187
3A46261A-5918-4B4A-9AB8-058A53F9BD01,9,5.139833521449,5,0.4865102212E7,1095176.7686605623
3A482226-9C43-4590-BBF4-1750704FB042,8,3.7544049988920003,3,0.98152068E6,114527.71618761508
3A4A4CA8-9664-4509-A94A-AD602660FB3D,2,0.667778331928,1,0.2937024E6,98064.04937762511
3A4B9184-699D-4954-9910-CD9C5DBE4872,4,1.332274193611,2,0.28754639E6,44683.80385234844
3A4DF90F-F13A-4748-AD1A-DF1A98AF3912,2,1.159069591948,1,0.41305967E6,239382.4515785378
3A4E13A7-8495-4B49-8D9B-2645FECE00BC,7,3.2065453681780003,2,0.107804404E7,387335.7094216006
3A53CD66-E5CA-410F-99B2-B822DF2D4C57,3,1.274864268235,1,0.217053E6,92237.70467107049
3A54C7FF-E83C-4B4A-B493-8C4056714D7F,2,0.718257984281,1,0.6260698E5,22483.98162836044
3A57D9E5-5254-4DD9-8C16-1793E9DC1460,2,0.697857137288,1,0.235766584E6,82265.69668920539
